Master_Rec,zone_id,hour,Day,Hours,Latitude,Longitude
300986869,8,17,Friday,17,35.209755,-89.77775
300986873,1,16,Thursday,16,35.21305,-89.814309
300986873,1,16,Thursday,16,35.21305,-89.814309
300986873,1,16,Thursday,16,35.21305,-89.814309
300986873,1,16,Thursday,16,35.21305,-89.814309
300986877,7,16,Thursday,16,35.245995,-89.771855
300987194,3,15,Sunday,15,35.194189,-89.855343
300987546,1,5,Thursday,5,35.238093,-89.79343
300987546,1,5,Thursday,5,35.238093,-89.79343
300987550,1,10,Saturday,10,35.229722,-89.811922
300987551,6,18,Thursday,18,35.233132,-89.819211
300987552,1,16,Thursday,16,35.21679,-89.808165
300987552,1,16,Thursday,16,35.21679,-89.808165
300987552,1,16,Thursday,16,35.21679,-89.808165
300987552,1,16,Thursday,16,35.21679,-89.808165
300987554,1,19,Monday,19,35.233094,-89.819237
300987555,3,8,Tuesday,8,35.204735,-89.840388
300988127,5,16,Thursday,16,35.235916,-89.841885
300988199,3,15,Tuesday,15,35.199733,-89.840252
300988200,5,21,Friday,21,35.241073,-89.837658
300988200,5,21,Friday,21,35.241073,-89.837658
300988201,6,21,Saturday,21,35.234952,-89.811871
300988202,2,15,Sunday,15,35.216881,-89.832941
300988582,7,18,Monday,18,35.216726,-89.776242
300988583,3,20,Monday,20,35.204722,-89.864254
300988583,3,20,Monday,20,35.204722,-89.864254
300988588,6,10,Wednesday,10,35.263561,-89.768753
300988589,4,12,Thursday,12,35.226796,-89.865374
300988590,5,5,Thursday,5,35.229087,-89.836219
300988595,4,23,Saturday,23,35.230136,-89.850663
300988598,1,14,Thursday,14,35.219503,-89.820136
300988606,8,15,Saturday,15,35.20498,-89.792003
300988810,8,11,Thursday,11,35.207114,-89.791859
300989238,7,21,Saturday,21,35.237479,-89.793448
300989240,4,16,Wednesday,16,35.20475,-89.861538
300989967,1,10,Friday,10,35.22894,-89.810335
300989967,1,10,Friday,10,35.22894,-89.810335
300989969,4,18,Thursday,18,35.216548,-89.846734
300989970,1,9,Saturday,9,35.222393,-89.79607
300991489,4,22,Wednesday,22,35.218429,-89.863078
300991489,4,22,Wednesday,22,35.218429,-89.863078
400172429,4,10,Friday,10,35.24913,-89.76386
300978843,4,15,Thursday,15,35.204789,-89.863523
300978843,4,15,Thursday,15,35.204789,-89.863523
300978854,1,18,Wednesday,18,35.237413,-89.793583
300978854,1,18,Wednesday,18,35.237413,-89.793583
300978860,1,8,Sunday,8,35.214474,-89.82521
300978963,2,19,Thursday,19,35.204864,-89.840478
300978989,5,9,Saturday,9,35.249058,-89.823767
300978990,2,16,Monday,16,35.205019,-89.839529
300979152,3,0,Wednesday,0,35.197422,-89.857994
300979153,3,14,Monday,14,35.205005,-89.834873
300979153,3,14,Monday,14,35.205005,-89.834873
300979154,2,15,Tuesday,15,35.216969,-89.836149
300979167,1,2,Saturday,2,35.213337,-89.821361
300979341,1,13,Wednesday,13,35.231793,-89.807361
300979866,8,11,Thursday,11,35.216571,-89.768789
300979880,7,14,Thursday,14,35.237462,-89.793482
300979880,7,14,Thursday,14,35.237462,-89.793482
300979881,2,20,Wednesday,20,35.216807,-89.834655
300979903,4,21,Thursday,21,35.218855,-89.868084
300980054,2,13,Tuesday,13,35.205433,-89.837697
300980232,8,16,Tuesday,16,35.204588,-89.792014
300980232,8,16,Tuesday,16,35.204588,-89.792014
300980339,1,14,Wednesday,14,35.214529,-89.825126
300980346,2,8,Wednesday,8,35.204796,-89.840509
300980556,3,12,Thursday,12,35.204995,-89.834866
300980556,3,12,Thursday,12,35.204995,-89.834866
300980557,4,7,Friday,7,35.214012,-89.878176
300980558,3,16,Wednesday,16,35.204552,-89.865653
300980559,4,16,Wednesday,16,35.204693,-89.864245
300980559,4,16,Wednesday,16,35.204693,-89.864245
300980889,4,11,Wednesday,11,35.210174,-89.875033
300980890,8,14,Wednesday,14,35.205207,-89.792031
300980911,4,15,Sunday,15,35.221331,-89.863611
300980911,4,15,Sunday,15,35.221331,-89.863611
300981203,2,21,Friday,21,35.217389,-89.846146
300981458,1,19,Saturday,19,35.213328,-89.820187
300981460,3,7,Wednesday,7,35.190382,-89.854885
300981461,3,11,Wednesday,11,35.199634,-89.840332
300981462,8,9,Tuesday,9,35.205355,-89.791925
300981780,1,17,Thursday,17,35.220569,-89.819225
300981782,3,8,Friday,8,35.198376,-89.866255
300981783,2,12,Thursday,12,35.204862,-89.840509
300982437,2,15,Monday,15,35.212223,-89.838592
300982441,1,19,Tuesday,19,35.212891,-89.814423
300982441,1,19,Tuesday,19,35.212891,-89.814423
300982441,1,19,Tuesday,19,35.212891,-89.814423
300982441,1,19,Tuesday,19,35.212891,-89.814423
300982442,6,8,Tuesday,8,35.250743,-89.81296
300982444,4,12,Thursday,12,35.204733,-89.847764
300982446,1,17,Friday,17,35.220471,-89.819298
300982449,1,15,Friday,15,35.206291,-89.833551
300982450,7,19,Sunday,19,35.209562,-89.777831
300982679,4,3,Sunday,3,35.210385,-89.875727
300982701,1,16,Monday,16,35.212618,-89.81439
300983036,1,15,Thursday,15,35.21968,-89.820178
300983037,2,18,Thursday,18,35.222313,-89.835709
300983040,5,0,Saturday,0,35.258533,-89.86634
300983041,2,12,Sunday,12,35.216818,-89.83601
300983787,2,17,Tuesday,17,35.216809,-89.832546
300984096,4,19,Thursday,19,35.218126,-89.858148
300985052,4,13,Thursday,13,35.218384,-89.86265
300985052,4,13,Thursday,13,35.218384,-89.86265
300973389,6,17,Monday,17,35.259134,-89.806297
300973394,4,15,Sunday,15,35.20592,-89.88622
300973576,8,11,Tuesday,11,35.205506,-89.791993
300973577,1,13,Tuesday,13,35.205356,-89.814562
300973612,3,7,Tuesday,7,35.203,-89.864488
300973736,4,14,Wednesday,14,35.218488,-89.870274
300973738,2,15,Wednesday,15,35.209726,-89.847855
300973739,6,17,Wednesday,17,35.259961,-89.768196
300974700,2,10,Thursday,10,35.204897,-89.840601
300974715,4,12,Monday,12,35.205812,-89.864172
300974716,2,13,Monday,13,35.204725,-89.847854
300974717,5,8,Tuesday,8,35.249916,-89.837539
300974721,3,14,Friday,14,35.204323,-89.86424
300974721,3,14,Friday,14,35.204323,-89.86424
300974722,1,14,Sunday,14,35.205385,-89.792006
300974724,8,19,Monday,19,35.21641,-89.791791
300974834,5,15,Sunday,15,35.25907,-89.85567
300974900,1,14,Thursday,14,35.213074,-89.814334
300974901,2,6,Monday,6,35.215531,-89.826455
300974902,6,10,Thursday,10,35.26153,-89.78853
300974991,4,6,Thursday,6,35.218918,-89.867878
300975009,5,20,Thursday,20,35.25874,-89.823885
300975011,2,6,Friday,6,35.208125,-89.840705
300975016,3,7,Wednesday,7,35.204859,-89.840479
300975062,4,13,Friday,13,35.204775,-89.86149
300975571,3,11,Friday,11,35.20051,-89.839383
300975571,3,11,Friday,11,35.20051,-89.839383
300975572,2,8,Thursday,8,35.216935,-89.836245
300975573,4,14,Friday,14,35.204647,-89.856245
300975574,1,14,Monday,14,35.229069,-89.810372
300975574,1,14,Monday,14,35.229069,-89.810372
300975575,4,0,Saturday,0,35.204794,-89.864224
300975576,5,15,Saturday,15,35.256145,-89.857456
300975577,2,15,Monday,15,35.205447,-89.834485
300975577,2,15,Monday,15,35.205447,-89.834485
300975578,1,16,Friday,16,35.228702,-89.810813
300975578,1,16,Friday,16,35.228702,-89.810813
300975579,2,16,Friday,16,35.214637,-89.825406
300975580,6,19,Sunday,19,35.262242,-89.815695
300975581,2,13,Saturday,13,35.208287,-89.839765
300975706,1,8,Tuesday,8,35.230547,-89.81628
300975709,1,5,Friday,5,35.234664,-89.811838
300975774,2,7,Tuesday,7,35.216957,-89.836313
300975869,4,8,Saturday,8,35.20446,-89.873784
300976063,4,16,Tuesday,16,35.221813,-89.862475
300976064,5,6,Thursday,6,35.241232,-89.844857
300976066,2,7,Wednesday,7,35.221242,-89.835874
